Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,Number,Percent,Notes Number,Notes Percent
2011-15,Neighborhood (NTA),Manhattan, East Harlem North,6134,Poverty,"22,621",37.1,,
2012-16,Neighborhood (NTA),Manhattan, East Harlem North,6134,Poverty,"23,011",38,,
2013-17,Neighborhood (NTA),Manhattan, East Harlem North,6134,Poverty,"23,850",38.3,,
2009-13,Neighborhood (NTA),Manhattan, East Harlem South,6133,Poverty,"14,136",24.9,,
2010-14,Neighborhood (NTA),Manhattan, East Harlem South,6133,Poverty,"15,080",26.9,,
2011-15,Neighborhood (NTA),Manhattan, East Harlem South,6133,Poverty,"15,381",27.5,,
2012-16,Neighborhood (NTA),Manhattan, East Harlem South,6133,Poverty,"15,937",27.9,,
2013-17,Neighborhood (NTA),Manhattan, East Harlem South,6133,Poverty,"16,745",28.7,,
2009-13,Neighborhood (NTA),Brooklyn, East New York,4782,Poverty,"30,672",33.3,,
2010-14,Neighborhood (NTA),Brooklyn, East New York,4782,Poverty,"30,061",33.2,,
2011-15,Neighborhood (NTA),Brooklyn, East New York,4782,Poverty,"29,225",31.6,,
2012-16,Neighborhood (NTA),Brooklyn, East New York,4782,Poverty,"28,905",30.9,,
2013-17,Neighborhood (NTA),Brooklyn, East New York,4782,Poverty,"28,794",29.9,,
2009-13,Neighborhood (NTA),Brooklyn, East New York (Pennsylvania Ave),4785,Poverty,"11,298",38.4,,
2010-14,Neighborhood (NTA),Brooklyn, East New York (Pennsylvania Ave),4785,Poverty,"11,881",39.4,,
2011-15,Neighborhood (NTA),Brooklyn, East New York (Pennsylvania Ave),4785,Poverty,"11,090",36.8,,
2012-16,Neighborhood (NTA),Brooklyn, East New York (Pennsylvania Ave),4785,Poverty,"10,468",36,,
2013-17,Neighborhood (NTA),Brooklyn, East New York (Pennsylvania Ave),4785,Poverty,"9,698",33.3,,
2009-13,Neighborhood (NTA),Bronx, East Tremont,517,Poverty,"19,047",45,,
2010-14,Neighborhood (NTA),Bronx, East Tremont,517,Poverty,"19,464",45.3,,
2011-15,Neighborhood (NTA),Bronx, East Tremont,517,Poverty,"19,858",45.6,,
2012-16,Neighborhood (NTA),Bronx, East Tremont,517,Poverty,"19,505",44.8,,
2013-17,Neighborhood (NTA),Bronx, East Tremont,517,Poverty,"17,703",39.8,,
2009-13,Neighborhood (NTA),Manhattan, East Village,6122,Poverty,"6,217",15.8,,
2010-14,Neighborhood (NTA),Manhattan, East Village,6122,Poverty,"5,708",14.7,,
2011-15,Neighborhood (NTA),Manhattan, East Village,6122,Poverty,"6,068",15.8,,
2012-16,Neighborhood (NTA),Manhattan, East Village,6122,Poverty,"6,247",16.4,,
2013-17,Neighborhood (NTA),Manhattan, East Village,6122,Poverty,"6,110",16.2,,
2009-13,Neighborhood (NTA),Brooklyn, East Williamsburg,4790,Poverty,"7,215",21.4,,
2010-14,Neighborhood (NTA),Brooklyn, East Williamsburg,4790,Poverty,"6,892",20.2,,
2011-15,Neighborhood (NTA),Brooklyn, East Williamsburg,4790,Poverty,"6,979",19.8,,
2012-16,Neighborhood (NTA),Brooklyn, East Williamsburg,4790,Poverty,"7,140",19.9,,
2013-17,Neighborhood (NTA),Brooklyn, East Williamsburg,4790,Poverty,"7,042",19.5,,
2009-13,Neighborhood (NTA),Bronx, Eastchester-Edenwald-Baychester,503,Poverty,"6,620",18.4,,
2010-14,Neighborhood (NTA),Bronx, Eastchester-Edenwald-Baychester,503,Poverty,"6,311",18.1,,
2011-15,Neighborhood (NTA),Bronx, Eastchester-Edenwald-Baychester,503,Poverty,"5,873",16.7,,
2012-16,Neighborhood (NTA),Bronx, Eastchester-Edenwald-Baychester,503,Poverty,"5,999",17.3,,
2013-17,Neighborhood (NTA),Bronx, Eastchester-Edenwald-Baychester,503,Poverty,"6,058",16.4,,
2009-13,Neighborhood (NTA),Queens, Elmhurst,8129,Poverty,"18,331",21.4,,
2010-14,Neighborhood (NTA),Queens, Elmhurst,8129,Poverty,"17,836",20.5,,
2011-15,Neighborhood (NTA),Queens, Elmhurst,8129,Poverty,"18,028",21.1,,
2012-16,Neighborhood (NTA),Queens, Elmhurst,8129,Poverty,"17,374",20.8,,
2013-17,Neighborhood (NTA),Queens, Elmhurst,8129,Poverty,"15,084",18.2,,
2009-13,Neighborhood (NTA),Queens, Elmhurst-Maspeth,8150,Poverty,"3,454",13.3,,
2010-14,Neighborhood (NTA),Queens, Elmhurst-Maspeth,8150,Poverty,"3,690",14.1,,
2011-15,Neighborhood (NTA),Queens, Elmhurst-Maspeth,8150,Poverty,"3,719",14.3,,
2012-16,Neighborhood (NTA),Queens, Elmhurst-Maspeth,8150,Poverty,"3,539",13.4,,
2013-17,Neighborhood (NTA),Queens, Elmhurst-Maspeth,8150,Poverty,"3,504",13.7,,
2009-13,Neighborhood (NTA),Brooklyn, Erasmus,4795,Poverty,"6,033",20.9,,
2010-14,Neighborhood (NTA),Brooklyn, Erasmus,4795,Poverty,"6,459",23,,
2011-15,Neighborhood (NTA),Brooklyn, Erasmus,4795,Poverty,"6,060",21.6,,
2012-16,Neighborhood (NTA),Brooklyn, Erasmus,4795,Poverty,"5,772",20,,
2013-17,Neighborhood (NTA),Brooklyn, Erasmus,4795,Poverty,"5,437",18.8,,
2009-13,Neighborhood (NTA),Queens, Far Rockaway-Bayswater,8115,Poverty,"11,134",23,,
2010-14,Neighborhood (NTA),Queens, Far Rockaway-Bayswater,8115,Poverty,"11,677",23.2,,
2011-15,Neighborhood (NTA),Queens, Far Rockaway-Bayswater,8115,Poverty,"11,324",21.8,,
2012-16,Neighborhood (NTA),Queens, Far Rockaway-Bayswater,8115,Poverty,"10,901",20.9,,
2013-17,Neighborhood (NTA),Queens, Far Rockaway-Bayswater,8115,Poverty,"11,328",21.5,,
2009-13,Neighborhood (NTA),Brooklyn, Flatbush,4742,Poverty,"23,240",22.1,,
2010-14,Neighborhood (NTA),Brooklyn, Flatbush,4742,Poverty,"21,776",20.6,,
2011-15,Neighborhood (NTA),Brooklyn, Flatbush,4742,Poverty,"21,488",20,,
2012-16,Neighborhood (NTA),Brooklyn, Flatbush,4742,Poverty,"21,379",19.7,,
2013-17,Neighborhood (NTA),Brooklyn, Flatbush,4742,Poverty,"21,195",19.4,,
2009-13,Neighborhood (NTA),Brooklyn, Flatlands,4758,Poverty,"7,422",10.5,,
2010-14,Neighborhood (NTA),Brooklyn, Flatlands,4758,Poverty,"8,272",11.4,,
2011-15,Neighborhood (NTA),Brooklyn, Flatlands,4758,Poverty,"7,871",10.9,,
2012-16,Neighborhood (NTA),Brooklyn, Flatlands,4758,Poverty,"7,974",11,,
2013-17,Neighborhood (NTA),Brooklyn, Flatlands,4758,Poverty,"7,668",10.3,,
2009-13,Neighborhood (NTA),Queens, Flushing,8122,Poverty,"15,375",22.7,,
2010-14,Neighborhood (NTA),Queens, Flushing,8122,Poverty,"16,318",23.6,,
2011-15,Neighborhood (NTA),Queens, Flushing,8122,Poverty,"16,898",24.6,,
2012-16,Neighborhood (NTA),Queens, Flushing,8122,Poverty,"18,044",25.9,,
2013-17,Neighborhood (NTA),Queens, Flushing,8122,Poverty,"17,674",25.2,,
2009-13,Neighborhood (NTA),Bronx, Fordham South,540,Poverty,"12,106",45.5,,
2010-14,Neighborhood (NTA),Bronx, Fordham South,540,Poverty,"12,549",47.4,,
2011-15,Neighborhood (NTA),Bronx, Fordham South,540,Poverty,"12,536",46.3,,
2012-16,Neighborhood (NTA),Bronx, Fordham South,540,Poverty,"12,720",45.1,,
2013-17,Neighborhood (NTA),Bronx, Fordham South,540,Poverty,"12,791",45.4,,
2009-13,Neighborhood (NTA),Queens, Forest Hills,8117,Poverty,"8,062",9.6,,
2010-14,Neighborhood (NTA),Queens, Forest Hills,8117,Poverty,"8,674",10.2,,
2011-15,Neighborhood (NTA),Queens, Forest Hills,8117,Poverty,"8,867",10.4,,
2012-16,Neighborhood (NTA),Queens, Forest Hills,8117,Poverty,"9,601",11.2,,
2013-17,Neighborhood (NTA),Queens, Forest Hills,8117,Poverty,"9,098",10.4,,
2009-13,Neighborhood (NTA),Brooklyn, Fort Greene,4768,Poverty,"6,283",23.8,,
2010-14,Neighborhood (NTA),Brooklyn, Fort Greene,4768,Poverty,"6,528",24.1,,
2011-15,Neighborhood (NTA),Brooklyn, Fort Greene,4768,Poverty,"6,637",24.4,,
2012-16,Neighborhood (NTA),Brooklyn, Fort Greene,4768,Poverty,"6,790",23.6,,
2013-17,Neighborhood (NTA),Brooklyn, Fort Greene,4768,Poverty,"6,371",21,,
2009-13,Neighborhood (NTA),Queens, Fresh Meadows-Utopia,8141,Poverty,"2,373",13,,
2010-14,Neighborhood (NTA),Queens, Fresh Meadows-Utopia,8141,Poverty,"2,316",12.9,,
2011-15,Neighborhood (NTA),Queens, Fresh Meadows-Utopia,8141,Poverty,"2,244",12.1,,
2012-16,Neighborhood (NTA),Queens, Fresh Meadows-Utopia,8141,Poverty,"2,427",13.1,,
2013-17,Neighborhood (NTA),Queens, Fresh Meadows-Utopia,8141,Poverty,"2,104",11.4,,
2009-13,Neighborhood (NTA),Queens, Ft. Totten-Bay Terrace-Clearview,8147,Poverty,"1,299",5.8,,
2010-14,Neighborhood (NTA),Queens, Ft. Totten-Bay Terrace-Clearview,8147,Poverty,"1,578",7.2,,
2011-15,Neighborhood (NTA),Queens, Ft. Totten-Bay Terrace-Clearview,8147,Poverty,"1,481",6.6,,
2012-16,Neighborhood (NTA),Queens, Ft. Totten-Bay Terrace-Clearview,8147,Poverty,"1,562",7.1,,
2013-17,Neighborhood (NTA),Queens, Ft. Totten-Bay Terrace-Clearview,8147,Poverty,"1,840",8.2,,
2009-13,Neighborhood (NTA),Brooklyn, Georgetown-Marine Park-Bergen Beach-Mill Basin,4745,Poverty,"3,685",7.7,,
2010-14,Neighborhood (NTA),Brooklyn, Georgetown-Marine Park-Bergen Beach-Mill Basin,4745,Poverty,"3,690",7.7,,
2011-15,Neighborhood (NTA),Brooklyn, Georgetown-Marine Park-Bergen Beach-Mill Basin,4745,Poverty,"3,849",8,,
2012-16,Neighborhood (NTA),Brooklyn, Georgetown-Marine Park-Bergen Beach-Mill Basin,4745,Poverty,"3,155",6.6,,
2013-17,Neighborhood (NTA),Brooklyn, Georgetown-Marine Park-Bergen Beach-Mill Basin,4745,Poverty,"2,930",6.1,,
2009-13,Neighborhood (NTA),Queens, Glen Oaks-Floral Park-New Hyde Park,8144,Poverty,"1,328",6,,
2010-14,Neighborhood (NTA),Queens, Glen Oaks-Floral Park-New Hyde Park,8144,Poverty,"1,622",7.5,,
2011-15,Neighborhood (NTA),Queens, Glen Oaks-Floral Park-New Hyde Park,8144,Poverty,"1,432",6.7,,
2012-16,Neighborhood (NTA),Queens, Glen Oaks-Floral Park-New Hyde Park,8144,Poverty,"1,401",6.3,,
2013-17,Neighborhood (NTA),Queens, Glen Oaks-Floral Park-New Hyde Park,8144,Poverty,"1,609",6.9,,
2009-13,Neighborhood (NTA),Queens, Glendale,8119,Poverty,"3,861",12.1,,
2010-14,Neighborhood (NTA),Queens, Glendale,8119,Poverty,"3,933",12,,
2011-15,Neighborhood (NTA),Queens, Glendale,8119,Poverty,"2,710",8.2,,
2012-16,Neighborhood (NTA),Queens, Glendale,8119,Poverty,"3,106",9.1,,
2013-17,Neighborhood (NTA),Queens, Glendale,8119,Poverty,"3,179",9,,
2009-13,Neighborhood (NTA),Manhattan, Gramercy,6121,Poverty,"2,540",10.2,,
2010-14,Neighborhood (NTA),Manhattan, Gramercy,6121,Poverty,"2,300",9.2,,
2011-15,Neighborhood (NTA),Manhattan, Gramercy,6121,Poverty,"2,317",9.3,,
2012-16,Neighborhood (NTA),Manhattan, Gramercy,6121,Poverty,"2,054",8.3,,
2013-17,Neighborhood (NTA),Manhattan, Gramercy,6121,Poverty,"2,112",8.6,,
2009-13,Neighborhood (NTA),Staten Island, Grasmere-Arrochar-Ft. Wadsworth,8514,Poverty,"1,805",12.1,,
2010-14,Neighborhood (NTA),Staten Island, Grasmere-Arrochar-Ft. Wadsworth,8514,Poverty,"1,858",12.2,,
2011-15,Neighborhood (NTA),Staten Island, Grasmere-Arrochar-Ft. Wadsworth,8514,Poverty,"1,955",12.5,,
2012-16,Neighborhood (NTA),Staten Island, Grasmere-Arrochar-Ft. Wadsworth,8514,Poverty,"1,962",12.5,,
2013-17,Neighborhood (NTA),Staten Island, Grasmere-Arrochar-Ft. Wadsworth,8514,Poverty,"2,449",15.3,,
2009-13,Neighborhood (NTA),Brooklyn, Gravesend,4726,Poverty,"5,596",19.7,,
2010-14,Neighborhood (NTA),Brooklyn, Gravesend,4726,Poverty,"6,831",23.7,,
2011-15,Neighborhood (NTA),Brooklyn, Gravesend,4726,Poverty,"6,844",23.3,,
2012-16,Neighborhood (NTA),Brooklyn, Gravesend,4726,Poverty,"6,486",21.5,,
2013-17,Neighborhood (NTA),Brooklyn, Gravesend,4726,Poverty,"6,124",19.9,,
2009-13,Neighborhood (NTA),Staten Island, Great Kills,8554,Poverty,"2,370",5.5,,
2010-14,Neighborhood (NTA),Staten Island, Great Kills,8554,Poverty,"3,523",8,,
2011-15,Neighborhood (NTA),Staten Island, Great Kills,8554,Poverty,"3,292",7.5,,
2012-16,Neighborhood (NTA),Staten Island, Great Kills,8554,Poverty,"3,166",7.3,,
2013-17,Neighborhood (NTA),Staten Island, Great Kills,8554,Poverty,"2,940",6.9,,
2009-13,Neighborhood (NTA),Brooklyn, Greenpoint,4776,Poverty,"4,286",13.5,,
2010-14,Neighborhood (NTA),Brooklyn, Greenpoint,4776,Poverty,"4,012",12.5,,
2011-15,Neighborhood (NTA),Brooklyn, Greenpoint,4776,Poverty,"4,197",12.8,,
2012-16,Neighborhood (NTA),Brooklyn, Greenpoint,4776,Poverty,"4,089",12.3,,
2013-17,Neighborhood (NTA),Brooklyn, Greenpoint,4776,Poverty,"4,346",12.7,,
2009-13,Neighborhood (NTA),Staten Island, Grymes Hill-Clifton-Fox Hills,8508,Poverty,"4,463",20.6,,
2010-14,Neighborhood (NTA),Staten Island, Grymes Hill-Clifton-Fox Hills,8508,Poverty,"4,347",20.9,,
2011-15,Neighborhood (NTA),Staten Island, Grymes Hill-Clifton-Fox Hills,8508,Poverty,"4,393",21.4,,
2012-16,Neighborhood (NTA),Staten Island, Grymes Hill-Clifton-Fox Hills,8508,Poverty,"4,688",22.9,,
2013-17,Neighborhood (NTA),Staten Island, Grymes Hill-Clifton-Fox Hills,8508,Poverty,"3,977",19.7,,
2009-13,Neighborhood (NTA),Manhattan, Hamilton Heights,6104,Poverty,"13,643",26.9,,
2010-14,Neighborhood (NTA),Manhattan, Hamilton Heights,6104,Poverty,"14,812",28.8,,
2011-15,Neighborhood (NTA),Manhattan, Hamilton Heights,6104,Poverty,"13,935",27,,
2012-16,Neighborhood (NTA),Manhattan, Hamilton Heights,6104,Poverty,"13,272",25.4,,
2013-17,Neighborhood (NTA),Manhattan, Hamilton Heights,6104,Poverty,"13,437",24.9,,
2009-13,Neighborhood (NTA),Queens, Hammels-Arverne-Edgemere,8112,Poverty,"10,080",28.9,,
2010-14,Neighborhood (NTA),Queens, Hammels-Arverne-Edgemere,8112,Poverty,"9,073",26,,
2011-15,Neighborhood (NTA),Queens, Hammels-Arverne-Edgemere,8112,Poverty,"8,650",24.1,,
2012-16,Neighborhood (NTA),Queens, Hammels-Arverne-Edgemere,8112,Poverty,"9,683",25.7,,
2013-17,Neighborhood (NTA),Queens, Hammels-Arverne-Edgemere,8112,Poverty,"9,742",24.9,,
2009-13,Neighborhood (NTA),Bronx, Highbridge,526,Poverty,"14,739",39.9,,
2010-14,Neighborhood (NTA),Bronx, Highbridge,526,Poverty,"16,497",43,,
2011-15,Neighborhood (NTA),Bronx, Highbridge,526,Poverty,"16,459",42.3,,
2012-16,Neighborhood (NTA),Bronx, Highbridge,526,Poverty,"15,591",40.2,,
2013-17,Neighborhood (NTA),Bronx, Highbridge,526,Poverty,"15,785",39.1,,
2009-13,Neighborhood (NTA),Queens, Hollis,8107,Poverty,"2,499",12.5,,
2010-14,Neighborhood (NTA),Queens, Hollis,8107,Poverty,"2,420",11.6,,
2011-15,Neighborhood (NTA),Queens, Hollis,8107,Poverty,"2,194",10.4,,
2012-16,Neighborhood (NTA),Queens, Hollis,8107,Poverty,"2,337",11.3,,
2013-17,Neighborhood (NTA),Queens, Hollis,8107,Poverty,"2,288",10.8,,
2009-13,Neighborhood (NTA),Brooklyn, Homecrest,4725,Poverty,"6,898",16,,
2010-14,Neighborhood (NTA),Brooklyn, Homecrest,4725,Poverty,"7,745",17.8,,
2011-15,Neighborhood (NTA),Brooklyn, Homecrest,4725,Poverty,"7,961",17.8,,
2012-16,Neighborhood (NTA),Brooklyn, Homecrest,4725,Poverty,"8,536",19.2,,
2013-17,Neighborhood (NTA),Brooklyn, Homecrest,4725,Poverty,"8,447",18.8,,
2009-13,Neighborhood (NTA),Manhattan, Hudson Yards-Chelsea-Flatiron-Union Square,6113,Poverty,"8,383",11.8,,
2010-14,Neighborhood (NTA),Manhattan, Hudson Yards-Chelsea-Flatiron-Union Square,6113,Poverty,"9,419",12.7,,
2011-15,Neighborhood (NTA),Manhattan, Hudson Yards-Chelsea-Flatiron-Union Square,6113,Poverty,"10,003",13.1,,
2012-16,Neighborhood (NTA),Manhattan, Hudson Yards-Chelsea-Flatiron-Union Square,6113,Poverty,"9,508",12.6,,
2013-17,Neighborhood (NTA),Manhattan, Hudson Yards-Chelsea-Flatiron-Union Square,6113,Poverty,"10,080",13.3,,
2009-13,Neighborhood (NTA),Queens, Hunters Point-Sunnyside-West Maspeth,8131,Poverty,"7,784",12.8,,
2010-14,Neighborhood (NTA),Queens, Hunters Point-Sunnyside-West Maspeth,8131,Poverty,"8,975",14.2,,
2011-15,Neighborhood (NTA),Queens, Hunters Point-Sunnyside-West Maspeth,8131,Poverty,"9,571",14.6,,
2012-16,Neighborhood (NTA),Queens, Hunters Point-Sunnyside-West Maspeth,8131,Poverty,"8,947",13.5,,
2013-17,Neighborhood (NTA),Queens, Hunters Point-Sunnyside-West Maspeth,8131,Poverty,"8,165",12.2,,
2009-13,Neighborhood (NTA),Bronx, Hunts Point,527,Poverty,"11,162",41.9,,
2010-14,Neighborhood (NTA),Bronx, Hunts Point,527,Poverty,"11,029",42.7,,
2011-15,Neighborhood (NTA),Bronx, Hunts Point,527,Poverty,"10,914",41.9,,
2012-16,Neighborhood (NTA),Bronx, Hunts Point,527,Poverty,"10,343",40.4,,
2013-17,Neighborhood (NTA),Bronx, Hunts Point,527,Poverty,"10,528",40.5,,
2009-13,Neighborhood (NTA),Queens, Jackson Heights,8128,Poverty,"19,558",18.6,,
2010-14,Neighborhood (NTA),Queens, Jackson Heights,8128,Poverty,"19,263",18.4,,
2011-15,Neighborhood (NTA),Queens, Jackson Heights,8128,Poverty,"18,726",17.8,,
2012-16,Neighborhood (NTA),Queens, Jackson Heights,8128,Poverty,"17,436",16.8,,
2013-17,Neighborhood (NTA),Queens, Jackson Heights,8128,Poverty,"13,887",13.5,,
2009-13,Neighborhood (NTA),Queens, Jamaica,8161,Poverty,"12,899",24.3,,
2010-14,Neighborhood (NTA),Queens, Jamaica,8161,Poverty,"13,025",24.5,,
2011-15,Neighborhood (NTA),Queens, Jamaica,8161,Poverty,"11,824",21.9,,
2012-16,Neighborhood (NTA),Queens, Jamaica,8161,Poverty,"12,150",22.2,,
2013-17,Neighborhood (NTA),Queens, Jamaica,8161,Poverty,"10,827",19.4,,
2009-13,Neighborhood (NTA),Queens, Jamaica Estates-Holliswood,8106,Poverty,"3,233",12.8,,
2010-14,Neighborhood (NTA),Queens, Jamaica Estates-Holliswood,8106,Poverty,"3,204",12.8,,
2011-15,Neighborhood (NTA),Queens, Jamaica Estates-Holliswood,8106,Poverty,"3,020",11.9,,
2012-16,Neighborhood (NTA),Queens, Jamaica Estates-Holliswood,8106,Poverty,"2,516",9.7,,
2013-17,Neighborhood (NTA),Queens, Jamaica Estates-Holliswood,8106,Poverty,"2,652",10.2,,
2009-13,Neighborhood (NTA),Brooklyn, Kensington-Ocean Parkway,4741,Poverty,"9,850",26.8,,
2010-14,Neighborhood (NTA),Brooklyn, Kensington-Ocean Parkway,4741,Poverty,"9,362",25.4,,
2011-15,Neighborhood (NTA),Brooklyn, Kensington-Ocean Parkway,4741,Poverty,"9,454",25.4,,
2012-16,Neighborhood (NTA),Brooklyn, Kensington-Ocean Parkway,4741,Poverty,"9,333",24.9,,
2013-17,Neighborhood (NTA),Brooklyn, Kensington-Ocean Parkway,4741,Poverty,"9,375",25,,
2009-13,Neighborhood (NTA),Queens, Kew Gardens,8160,Poverty,"2,273",9.8,,
2010-14,Neighborhood (NTA),Queens, Kew Gardens,8160,Poverty,"2,727",11.8,,
2011-15,Neighborhood (NTA),Queens, Kew Gardens,8160,Poverty,"2,619",11,,
2012-16,Neighborhood (NTA),Queens, Kew Gardens,8160,Poverty,"2,872",12.1,,
2013-17,Neighborhood (NTA),Queens, Kew Gardens,8160,Poverty,"2,776",11.5,,
2009-13,Neighborhood (NTA),Queens, Kew Gardens Hills,8137,Poverty,"5,063",13.6,,
2010-14,Neighborhood (NTA),Queens, Kew Gardens Hills,8137,Poverty,"5,090",13.8,,
2011-15,Neighborhood (NTA),Queens, Kew Gardens Hills,8137,Poverty,"4,637",12.2,,
2012-16,Neighborhood (NTA),Queens, Kew Gardens Hills,8137,Poverty,"4,402",11.8,,
2013-17,Neighborhood (NTA),Queens, Kew Gardens Hills,8137,Poverty,"4,175",11.1,,
2009-13,Neighborhood (NTA),Bronx, Kingsbridge Heights,530,Poverty,"9,325",32,,
2010-14,Neighborhood (NTA),Bronx, Kingsbridge Heights,530,Poverty,"9,502",32.5,,
2011-15,Neighborhood (NTA),Bronx, Kingsbridge Heights,530,Poverty,"10,135",33.4,,
2012-16,Neighborhood (NTA),Bronx, Kingsbridge Heights,530,Poverty,"8,847",29,,
2013-17,Neighborhood (NTA),Bronx, Kingsbridge Heights,530,Poverty,"8,841",27.4,,
2009-13,Neighborhood (NTA),Queens, Laurelton,8166,Poverty,"1,542",5.9,,
2010-14,Neighborhood (NTA),Queens, Laurelton,8166,Poverty,"1,461",5.5,,
2011-15,Neighborhood (NTA),Queens, Laurelton,8166,Poverty,"1,632",6,,
2012-16,Neighborhood (NTA),Queens, Laurelton,8166,Poverty,"1,547",5.8,,
2013-17,Neighborhood (NTA),Queens, Laurelton,8166,Poverty,"1,928",7.1,,
2009-13,Neighborhood (NTA),Manhattan, Lenox Hill-Roosevelt Island,6131,Poverty,"5,756",7.5,,
2010-14,Neighborhood (NTA),Manhattan, Lenox Hill-Roosevelt Island,6131,Poverty,"6,377",8.2,,
2011-15,Neighborhood (NTA),Manhattan, Lenox Hill-Roosevelt Island,6131,Poverty,"5,926",7.6,,
2012-16,Neighborhood (NTA),Manhattan, Lenox Hill-Roosevelt Island,6131,Poverty,"5,974",7.5,,
2013-17,Neighborhood (NTA),Manhattan, Lenox Hill-Roosevelt Island,6131,Poverty,"5,511",6.9,,
2009-13,Neighborhood (NTA),Manhattan, Lincoln Square,6114,Poverty,"5,078",8.7,,
2010-14,Neighborhood (NTA),Manhattan, Lincoln Square,6114,Poverty,"4,647",8,,
2011-15,Neighborhood (NTA),Manhattan, Lincoln Square,6114,Poverty,"4,780",8.2,,
2012-16,Neighborhood (NTA),Manhattan, Lincoln Square,6114,Poverty,"4,459",7.7,,
2013-17,Neighborhood (NTA),Manhattan, Lincoln Square,6114,Poverty,"4,952",8.3,,
2009-13,Neighborhood (NTA),Queens, Lindenwood-Howard Beach,8157,Poverty,"2,170",7.7,,
2010-14,Neighborhood (NTA),Queens, Lindenwood-Howard Beach,8157,Poverty,"2,544",8.9,,
2011-15,Neighborhood (NTA),Queens, Lindenwood-Howard Beach,8157,Poverty,"2,617",9.2,,
2012-16,Neighborhood (NTA),Queens, Lindenwood-Howard Beach,8157,Poverty,"2,998",10.7,,
2013-17,Neighborhood (NTA),Queens, Lindenwood-Howard Beach,8157,Poverty,"3,402",11.8,,
2009-13,Neighborhood (NTA),Bronx, Longwood,533,Poverty,"9,851",37.6,,
2010-14,Neighborhood (NTA),Bronx, Longwood,533,Poverty,"10,374",38.5,,
2011-15,Neighborhood (NTA),Bronx, Longwood,533,Poverty,"10,525",38.8,,
2012-16,Neighborhood (NTA),Bronx, Longwood,533,Poverty,"11,243",39.4,,
2013-17,Neighborhood (NTA),Bronx, Longwood,533,Poverty,"10,536",37,,
2009-13,Neighborhood (NTA),Manhattan, Lower East Side,6128,Poverty,"21,456",28.5,,
2010-14,Neighborhood (NTA),Manhattan, Lower East Side,6128,Poverty,"20,984",28.2,,
2011-15,Neighborhood (NTA),Manhattan, Lower East Side,6128,Poverty,"23,803",31.7,,
2012-16,Neighborhood (NTA),Manhattan, Lower East Side,6128,Poverty,"21,846",30.2,,
2013-17,Neighborhood (NTA),Manhattan, Lower East Side,6128,Poverty,"21,314",30,,
2009-13,Neighborhood (NTA),Brooklyn, Madison,4744,Poverty,"5,096",12.6,,
2010-14,Neighborhood (NTA),Brooklyn, Madison,4744,Poverty,"5,750",14.2,,
2011-15,Neighborhood (NTA),Brooklyn, Madison,4744,Poverty,"6,126",15.1,,
2012-16,Neighborhood (NTA),Brooklyn, Madison,4744,Poverty,"5,778",14.4,,
2013-17,Neighborhood (NTA),Brooklyn, Madison,4744,Poverty,"5,187",12.6,,
2009-13,Neighborhood (NTA),Manhattan, Manhattanville,6106,Poverty,"8,327",35.6,,
2010-14,Neighborhood (NTA),Manhattan, Manhattanville,6106,Poverty,"7,637",33.1,,
2011-15,Neighborhood (NTA),Manhattan, Manhattanville,6106,Poverty,"8,056",33.8,,
2012-16,Neighborhood (NTA),Manhattan, Manhattanville,6106,Poverty,"7,664",32.5,,
2013-17,Neighborhood (NTA),Manhattan, Manhattanville,6106,Poverty,"7,301",30.4,,
2009-13,Neighborhood (NTA),Manhattan, Marble Hill-Inwood,6101,Poverty,"13,563",27.3,,
2010-14,Neighborhood (NTA),Manhattan, Marble Hill-Inwood,6101,Poverty,"13,758",26.9,,
2011-15,Neighborhood (NTA),Manhattan, Marble Hill-Inwood,6101,Poverty,"13,911",26.9,,
2012-16,Neighborhood (NTA),Manhattan, Marble Hill-Inwood,6101,Poverty,"13,770",26.3,,
2013-17,Neighborhood (NTA),Manhattan, Marble Hill-Inwood,6101,Poverty,"12,818",24,,
2009-13,Neighborhood (NTA),Staten Island, Mariner's Harbor-Arlington-Port Ivory-Graniteville,8512,Poverty,"5,835",19.6,,
2010-14,Neighborhood (NTA),Staten Island, Mariner's Harbor-Arlington-Port Ivory-Graniteville,8512,Poverty,"6,330",21.1,,
2011-15,Neighborhood (NTA),Staten Island, Mariner's Harbor-Arlington-Port Ivory-Graniteville,8512,Poverty,"6,720",22.7,,
2012-16,Neighborhood (NTA),Staten Island, Mariner's Harbor-Arlington-Port Ivory-Graniteville,8512,Poverty,"6,619",22.2,,
2013-17,Neighborhood (NTA),Staten Island, Mariner's Harbor-Arlington-Port Ivory-Graniteville,8512,Poverty,"7,494",24,,
2009-13,Neighborhood (NTA),Queens, Maspeth,8130,Poverty,"3,129",11.4,,
2010-14,Neighborhood (NTA),Queens, Maspeth,8130,Poverty,"3,161",12,,
2011-15,Neighborhood (NTA),Queens, Maspeth,8130,Poverty,"3,270",11.9,,
2012-16,Neighborhood (NTA),Queens, Maspeth,8130,Poverty,"3,253",11.3,,
2013-17,Neighborhood (NTA),Queens, Maspeth,8130,Poverty,"2,907",9.4,,
2009-13,Neighborhood (NTA),Bronx, Melrose South-Mott Haven North,534,Poverty,"15,970",41.1,,
2010-14,Neighborhood (NTA),Bronx, Melrose South-Mott Haven North,534,Poverty,"16,295",40.8,,
